BR Controls Nederland bv	
U.S. ROBOTICS, INC.	
DIATEK PATIENT MANAGMENT	
ABK North America, LLC	
NUETEQ Technology,Inc.	
Nitgen Co., Ltd	
caffeina applied research ltd.	
Fusion In Tech Co., Ltd.	
SILICON GRAPHICS INC.	
UNITEK Electronics INC.	
TECNOMEN OY	
Symmetricom	
FCI Deutschland GmbH	
Labor S.r.L.	
Shenzhen Advanced Video Info-Tech Co., Ltd.	
Mobillian Corporation	
LeapFrog Enterprises, Inc.	
PSS Belgium N.V.	
TrellisWare Technologies, Inc.	
NEOTION	
NESTAR SYSTEMS INCORPORATED	
INSYS Microelectronics GmbH	
EE Solutions, Inc	
TELEMATICS INTERNATIONAL INC.	
Visicom	
Shenzhen Yidashi Electronics Co Ltd	
Collex	
Topdata Sistemas de Automacao Ltda	
WHITECROSS SYSTEMS	
Suzhou HOTEK  Video Technology Co. Ltd	
Micron	
WiZ IoT Company Limited	
SmartSynch, Inc	
REIGNCOM	
Avigilon Corporation	
YAMATECH SCIENTIFIC LTD.	
Acuro Networks, Inc	
PowerComm Solutions LLC	
SeaMicro Inc.	
Dell EMC	
PJRC.COM, LLC	
ECM Systems Ltd	
CITICORP/TTI	
GridCentric Inc.	
QTS NETWORKS	
INTEGRIX, INC.	
UniPrint	
Sunray Co. Ltd.	
NovelSat	
3Com Ltd	
RITTAL-WERK RUDOLF LOH GmbH & Co.	
NETWORK EQUIPMENT TECHNOLOGIES	
Brunner Elektronik AG	
ReadyLinks Inc	
MRV Comunications	
Radioscape PLC	
SHENZHEN ZHIBOTONG ELECTRONICS CO.,LTD	
Lear Corporation	
Shenzhen Full-join Technology Co.,Ltd	
Enzytek Technology Inc.,	
Quatech Inc.	
Systemonic AG	
Upos System sp. z o.o.	
NINGBO BIRD CO.,LTD.	
FARGO CO., LTD.	
Interexport Telecomunicaciones S.A.	
Intelligent Mechatronic Systems Inc	
SMS TECNOLOGIA ELETRONICA LTDA	
Convey Computer Corp.	
COMPUTADORAS MICRON	
LT SECURITY INC	
Alektrona Corporation	
International Games System Co., Ltd.	
b gmbh medien + datenbanken	
Glorytek Network Inc.	
Thermo Ramsey Italia s.r.l.	
Codetek Technology Co.,Ltd	
Health & Life co., Ltd.	
NORCONTROL A.S.	
Earda Technologies co Ltd	
ONStor, Inc.	
MITRON COMPUTER PTE LTD.	
IRLAB LTD.	
JBL GmbH & Co. KG	
NASHOBA NETWORKS	
WigWag Inc.	
ROOFTOP COMMUNICATIONS CORP.	
fos4X GmbH	
AK-NORD EDV VERTRIEBSGES. mbH	
KOUWELL ELECTRONICS CORP.  **	
Third Millennium Systems Ltd.	
StarLeaf Ltd.	
Totsu Engineering, Inc.	
SISTEMAS AUDIOVISUALES ITELSIS S.L.	
SunReports, Inc.	
PurOptix	
Time-O-Matic, Inc.	
Visonic Technologies 1993 Ltd.	
SYNERJET INTERNATIONAL CORP.	
GE Fanuc Automation Manufacturing, Inc.	
T.E.A.M. S.L.	
McCain Inc	
CNMP Networks, Inc.	
Shenzhen Rui Ying Da Technology Co., Ltd	
NSC Communications Siberia Ltd	
TechVision Holding  Internation Limited	
ESTIC Corporation	
Datang Telecom Technology CO. , LCD,Optical Communication Br	
XIRCOM	
Cynny Italia S.r.L.	
Buwon Technology	
IRITEL A.D.	
KOSTAL Industrie Elektrik GmbH	
SOLBOURNE COMPUTER, INC.	
A Beltrónica-Companhia de Comunicações, Lda	
Dawevision Ltd	
Shenzhen Sanland Electronic Co., ltd.	
Astrol Electronic AG	
Fortuna Electronic Corp.	
Coffee Equipment Company	
ZAT a.s.	
Westell Technologies Inc.	
CADENCE DESIGN SYSTEMS, INC.	
STULZ GmbH	
Technology Advancement Group, Inc.	
Checkpoint Systems, Inc.	
Techno-One Co., Ltd	
Universal Remote Control, Inc.	
Transaccess S.A.	
Main Street Networks	
ArrowSpan Inc.	
Raza Microelectronics Inc	
Contela, Inc.	
Autosales Incorporated	
SiRF Technology, Inc.	
Chabrier Services	
HITACHI-LG DATA STORAGE INC	
Shenzhen CYX Technology Co., Ltd.	
ALOHA NETWORKS, INC.	
ADVANCED HI-TECH CORP.	
Herrmann Ultraschalltechnik GmbH & Co. Kg	
DIGITAL COMMUNICATIONS	
XPAK MSA Group	
Discovery Technology,LTD..	
Plume Design Inc	
Infinico Corporation	
Shenzhen xeme Communication Co., Ltd.	
ITG, Inc.	
DATAPRODUCTS CORPORATION	
VertexRSI/General Dynamics	
PIRELLI FOCOM NETWORKS	
SAEJIN T & M CO., LTD.	
HSING TECH ENTERPRISE CO., LTD	
V Center Technologies Co., Ltd.	
BYTEX CORPORATION, ENGINEERING	
l-acoustics	
Zylaya	
Starlight Marketing (H. K.) Ltd.	
Hanazeder Electronic GmbH	
Value Platforms Limited	
GreenLine Communications	
MAYAN NETWORKS	
Lely Industries N.V.	
DDRdrive LLC	
DEOTRON Co., LTD.	
RIM	
ISICAD, INC.	
FingerTec Worldwide Sdn Bhd	
C3PO S.A.	
Communication System Design & Manufacturing (CSDM)	
Tamron Co., Ltd	
Tropic Networks Inc.	
Nest Labs Inc.	
Photonex Corporation	
Corsair Components	
GEMAC Gesellschaft für Mikroelektronikanwendung Chemnitz mbH	
Land-Cellular Corporation	
Taiwan Secom Co,. Ltd	
NET INSIGHT AB	
WOORI ELEC Co.,Ltd	
Phorm	
PAC Interactive Technology, Inc.	
VK Corporation	
Packard Bell Nec Services	
DANIEL INSTRUMENTS, LTD.	
SPECTO PAINEIS ELETRONICOS LTDA	
Turbo Networks Co.Ltd	
Mist Systems, Inc.	
SMC Networks	
Alcatel DI	
Advance Wireless Technology Corp.	
Doble Engineering	
Samsung Electronics Co.,Ltd	
ADVANCED-VISION TECHNOLGIES CORP.	
Fox Crypto B.V.	
SIGMATEK GMBH & CO. KG	
3COM EUROPE, LTD.	
FMN communications GmbH	
DCT-Delta GmbH	
Adesys BV	
Nanjing PANENG Technology Development Co.,Ltd	
Speakercraft Inc.	
Viableware, Inc	
MITSUBISHI HEAVY INDUSTRIES MECHATRONICS SYSTEMS,LTD.	
Data Acquisitions limited	
Metro-Optix	
GH Technologies	
SOMELEC	
Future Designs, Inc.	
SNOM Technology AG	
Carmanah Signs	
Cedac Software S.r.l.	
Humannix Co.,Ltd.	
Xiaomi Communications Co Ltd	
Histar Digital Electronics Co., Ltd.	
GreenNET Technologies Co.,Ltd.	
ViewTel Co,. Ltd.	
Microcom Corp.	
Ellips B.V.	
DIGIBOARD, INC.	
TRUMPF Laser Marking Systems AG	
Belkin International Inc.	
OTN Systems N.V.	
ARCHIPEL SA	
Gridco Systems, Inc.	
DALIAN LAMBA TECHNOLOGY CO.,LTD	
Beijing Run Technology LTD. Company	
ABB Oy Drives	
Digital Devices GmbH	
Audio BU - Logitech	
ArcSoft Shanghai Co. LTD	
Shenzhen RF Technology Co., Ltd	
BNS Solutions	
Fraunhofer IPMS	
GTN Systems B.V.	
Zhejiang Kangtai Electric Co., Ltd.	
Axium Technologies, Inc.	
Imedia Semiconductor Corp.	
MICROTEL INNOVATION S.R.L.	
Daikin Air-conditioning (Shanghai) Co., Ltd.	
Shenzhen Eycom Technology Co., Ltd	
Enhanced Vision	
Hutek Co., Ltd.	
Teak Technologies, Inc.	
A.N. Solutions GmbH	
IONOS Co.,Ltd.	
SECUDOS GmbH	
Vuppalamritha Magnetic Components LTD	
HemoCue AB	
Vishal Telecommunications Pvt Ltd	
BLUEWAY ELECTRONIC CO;LTD	
CloudGenix Inc	
Beijing Jinhong Xi-Dian Information Technology Corp.	
Nabtesco  Corporation	
Cuff	
DIGITAL DESIGN GmbH	
UNION co., ltd.	
Ablaze Systems, LLC	
BYAS SYSTEMS	
Centec Networks Inc	
Roche Diagnostics GmbH	
Shenzhen Costar Electronics Co. Ltd.	
TECHNOLOGIC SYSTEMS	
Magenta Research Ltd.	
YAMAHA MOTOR CO.,LTD	
Dust Networks Inc.	
TV One Ltd	
FAG Industrial Services GmbH	
Flash Technology	
Octalix B.V.	
GENUS POWER INFRASTRUCTURES LIMITED	
ISHIGAKI COMPUTER SYSTEM CO.	
Planning Research Corp.	
GARRETT COMMUNICATIONS, INC.	
EdgeVelocity Corp	
ATO Technology Ltd.	
Funkwerk plettac electronic GmbH	
Select Comfort	
Reallin Electronic Co.,Ltd	
SOKRAT Ltd.	
Ventia Utility Services	
Alexon Co., Ltd.	
Silverbrook Research	
Shenzhen Baoxin Tech CO., Ltd.	
MobileAccess Networks	
Computer Performance, Inc. DBA Digital Loggers, Inc.	
ECCEL CORPORATION SAS	
Raycom CO ., LTD	
VT Miltope	
Beicom Inc.	
Broadcom Technologies	
TRAK Microwave	
Wilibox Deliberant Group LLC	
SM-Electronic GmbH	
SOAM Systel	
OKUMA CORPORATION	
Polewall Norge AS	
Always On Wireless	
Shanghai Xinyou Information Technology Ltd. Co.	
Kprotech Co., Ltd.	
Schaffner EMV AG	
DASCOM Europe GmbH	
ISHIDA CO., LTD.	
Alcomp, Inc	
ClarIDy Solutions, Inc.	
smart-electronic GmbH	
Electroline Equipment	
JMI Electronics Co., Ltd.	
RADiflow Ltd.	
Anite Telecoms  US. Inc	
Newtec	
Zadara Storage Ltd.	
Vibration Technology Limited	
PATAPSCO DESIGNS	
TEXIO TECHNOLOGY CORPORATION	
ALLIED TELESYN INTERNAIONAL	
ATech elektronika d.o.o.	
MicroMade Galka i Drozdz sp.j.	
SHENZHEN IKINLOOP TECHNOLOGY CO.,LTD.	
Shenzhen Webridge Technology Co.,Ltd	
Adder Technology Limited	
Skyworth Wireless Technology Ltd.	
Coulomb Technologies	
Virditech Co. Ltd.	
Goldline Controls	
SB SYSTEMS Co.,Ltd	
MANNESMANN TALLY CORPORATION	
Beijing InHand Networking Technology Co.,Ltd.	
Boeing Defence Australia	
Adaxys Solutions AG	
Abatron AG	
KYLINK Communications Corp.	
Enwiser Inc.	
FUJIKURA LTD.	
AutoGas Systems Inc.	
WHISTLE COMMUNICATIONS CORP.	
PSI Nentec GmbH	
Omega Band, Inc.	
Magnetic Autocontrol GmbH	
SAMSUNG ELECTRONICS	
Shenzhen Ogemray Technology Co.,Ltd	
GEW Technologies (PTY)Ltd	
RING ACCESS, INC.	
Theo Benning GmbH & Co. KG	
Hittite Microwave Corporation	
Osterhout Design Group	
Source Technologies, LLC	
Wellspring Wireless	
Far South Networks	
FUNASSET LIMITED	
Shenzhen Furtunetel Communication Co., Ltd	
TechNexion Ltd.	
Shengqu Information Technology (Shanghai) Co., Ltd.	
NBASE COMMUNICATIONS LTD.	
Aegate Ltd	
Amperion Inc	
Xteam	
ipDialog, Inc.	
Doah Elecom Inc.	
Celestial Semiconductor, Ltd	
ICS Spa	
AMANO CORPORATION	
MSC VERTRIEBS GMBH	
HENGBAO Corporation LTD.	
CAMTEC ELECTRONICS LTD.	
TEKLOGIX INC.	
AiZen Solutions Inc.	
AMERISTAR TECHNOLOGIES INC.	
D&M Holdings Inc.	
ONTIMETEK INC.	
PCS	
Corintech Ltd.	
Fidus Systems Inc	
Tripp Lite	
Mitac Technology Corp	
RACEWOOD TECHNOLOGY	
HIGH LEVEL HARDWARE	
Shenzhen Bococom Technology Co.,LTD	
Analogic Corp.	
Maxxan Systems, Inc.	
Federal State Unitary Enterprise Industrial UnionElectropribor	
ACCORD VIDEO TELECOMMUNICATIONS, LTD.	
Blue Calypso, Inc.	
Protonic Holland	
Yu Jeong System, Co.Ltd	
Softlink Automation System Co., Ltd	
GMK electronic design GmbH	
Montilio	
I-O CORPORATION	
Native Networks, Inc.	
THE NTI GROUP	
TSI Power Corporation	
Metris USA Inc.	
FLUECKIGER ELEKTRONIK AG	
MKNet Corporation	
Medialogic Corp.	
Hydro Systems Company	
MCD KENCOM CORPORATION	
Liecthi AG	
Arti Industrial Electronics Ltd.	
Waldo Networks, Inc.	
Shenzhen Kingtech Communication Equipment Co.,Ltd	
Unigen Corporation	
EPOX Computer Co., Ltd.	
C&C TECHNIC TAIWAN CO., LTD.	
Shenzhen Fortune Ship Technology Co., Ltd.	
FUJITSU DENSO LTD.	
Callpod, Inc.	
JIWUMEDIA CO., LTD.	
BROADBAND ACCESS SYSTEMS	
Hitron Technologies. Inc	
HighPoint Technologies Incorporated	
Harman Music Group	
Magneti Marelli Automotive Electronics (Guangzhou) Co. Ltd	
HORIBA, Ltd.	
NETCS INFORMATIONSTECHNIK GMBH	
Extricom Ltd	
CTR SRL	
AKG Acoustics GmbH	
Quectel Wireless Solutions	
Morningstar Corporation	
Parallels, Inc.	
SSH Communications Security Corp.	
BlackBerry RTS	
Libre Wireless Technologies Inc.	
Muxcom, Inc.	
CORONA CORPORATION	
TRENDnet, Inc.	
Aiptek International Inc	
HERO SYSTEMS, LTD.	
Cognitas Technologies, Inc.	
Asmobile Communication Inc.	
FLIR Systems Inc	
ITCN	
SOFTCOM A/S	
Western Telematic Inc.	
LEGO System A/S IE Electronics Division	
Webpro Vision Technology Corporation	
Mettle Networks Inc.	
TEN Technology	
Applied Vision Corporation	
MOORE PRODUCTS CO.	
Times N System, Inc.	
Red Embedded Design Limited	
CLAY PAKY SPA	
CYQ've Technology Co., Ltd.	
Luma Home	
QTUM	
Electronic Innovation, Inc.	
Logiways	
SIAE-Microelettronica S.p.A.	
Ammasso, Inc.	
Reddo Networks AB	
Unglaube Identech GmbH	
KOKUYO S&T Co., Ltd.	
Aksys, Ltd.	
SHEN ZHEN HENG SHENG HUI DIGITAL TECHNOLOGY CO.,LTD	
Hantle System Co., Ltd.	
MusicianLink	
KODIAK TECHNOLOGY	
CAMPBELL SCIENTIFIC, INC.	
Comverge, Inc.	
Wireless Seismic	
SIIG, INC.	
MEDION AG	
Anritsu, Ltd.	
NUMA Technology,Inc.	
ADVANCED FIBRE COMMUNICATIONS	
EGO BV	
Q-Matic Sweden AB	
Evertz Microsystems Ltd.	
Franklin Electric Co., Inc.	
KYOSAN ELECTRIC MFG. CO., LTD.	
FiveCo	
RAPTOR SYSTEMS	
V One Multimedia Pte Ltd	
Alfred Mann Foundation	
Philips	
Innovative Concepts, Inc.	
SHARP CORPORATION	
Empower Technologies(Canada) Inc.	
GERSTEL GmbH & Co. KG	
Beijing CCD Digital Technology Co., Ltd	
AboveCable, Inc.	
Pishion International Co. Ltd	
LaonPeople	
Zhejiang Pearmain Electronics Co.ltd.	
ELXSI	
BEG Brueck Electronic GmbH	
OSI Security Devices	
InterNet Systems of Florida, Inc.	
Wyler AG	
VERSALYNX CORPORATION	
Biometric Associates, LP	
NISHI NIPPON ELECTRIC WIRE & CABLE CO.,LTD.	
QSC AG	
WILLOWBROOK TECHNOLOGIES	
PLANET Technology Corporation	
VISIONETICS INTERNATIONAL	
CP GEORGES RENAULT	
HAMMER STORAGE SOLUTIONS	
Ludl Electronic Products	
Fossil Partners, L.P.	
INTERNET INITIATIVE JAPAN, INC	
Qovia	
MTX, INC.	
COMTECH RESEARCH INC.	
Netvox Technology Co., Ltd.	
HuMANDATA LTD.	
Thales Avionics Ltd	
Nordwestdeutsche Zählerrevision	
Tempearl Industrial Co., Ltd.	
YAMASHITA SYSTEMS CORP.	
U4EA Technologies Ltd	
Itronix Corporation	
Autocom Products Ltd	
AZTEC RADIOMEDIA	
Product Creation Studio	
Esson Technology Inc.	
Baydel Ltd.	
Omnex Control Systems	
INNOTZ CO., Ltd	
i Wit Digital Co., Limited	
KDT Systems Co., Ltd.	
Quanta Microsystems, INC.	
TaraCom Integrated Products, Inc.	
Ajile Systems, Inc.	
Addat s.r.o.	
AeroConcierge Inc.	
LEGO System A/S	
IMBEL - Industria de Material Belico do Brasil	
Seibu Electric Co.,	
RISQ MODULAR SYSTEMS, INC.	
KBC Networks	
Rapid 5 Networks, Inc.	
Software Technologies Group,Inc.	
AIWA CO., LTD.	
Artech Electronics	
DaySequerra Corporation	
PC-PoS Inc.	
Motus Global Inc.	
LAN Accessories Co., Ltd.	
Blynke Inc.	
Prodrive B.V.	
HWA JIN T&I Corp.	
Shanghai Jinghan Weighing Apparatus Co. Ltd.	
Gigabit Optics Corporation	
FUJIAN STAR TERMINAL	
AUROTECH ultrasound AS.	
Towerstream Corpration	
FEI-Zyfer, Inc.	
Shenzhen TATFOOK Technology Co., Ltd.	
EAGLE KINGDOM TECHNOLOGIES LIMITED	
Mega System Technologies, Inc.	
OpenCon Systems, Inc.	
one RF Technology	
SUMMIT MICROSYSTEMS CORP.	
Xiamen Ursaconn Technology Co. , Ltd.	
ConferTech International	
SECURETECH INC	
NEVATEC	
CompuLab, Ltd.	
Harris Government Communications	
Chainleader Communications Corp.	
Ubiquiti Networks Inc.	
DUX, INC.	
LoBenn Inc.	
Kyoto Microcomputer Co., Ltd.	
Glodio Technolies Co.,Ltd Tianjin Branch	
AudioDev AB	
NETGEAR	
Sitecsoft	
Danam Communications, Inc.	
Jumpnode Systems LLC.	
N.V. DZINE	
Tecan Systems Inc.	
MegaChips Corporation	
Signal Communications Limited	
MPLS Forum	
NKT ELEKTRONIK A/S	
SYNERNETICS	
Portsmith LLC	
Micro-Optronic-Messtechnik GmbH	
RAYTALK INTERNATIONAL SRL	
Gcom, Inc.	
Scientech Electronics	
BM SPA	
Active Control Technology Inc.	
Poynt Co.	
Global Fire Equipment S.A.	
Senetas Corporation Ltd	
ACC GmbH	
Bright Headphone Electronics Company	
Sichuan Bihong Broadcast &amp; Television New Technologies Co.,Ltd	
CIPHER SYSTEMS, INC.	
Mannesman Dematic Colby Pty. Ltd.	
Beacon Inc	
ALTOS COMPUTER SYSTEMS	
Travelping	
STANDARD MICROSYSTEMS	
ControlNet (India) Private Limited	
Lunatone Industrielle Elektronik GmbH	
SHENZHEN FENGLIAN TECHNOLOGY CO., LTD.	
FRED KOSCHARA ENTERPRISES	
EXFO	
RAYTHEON E-SYSTEMS, INC.	
EPIC DATA INC.	
iKey, Ltd.	
Polar Electro Oy	
Anakreon UK LLP	
Innometriks Inc	
OverSpeed SARL	
FALCO DATA PRODUCTS	
EFR Europäische Funk-Rundsteuerung GmbH	
Galaxy  Microsystems LImited	
Huachentel Technology Development Co., Ltd	
PrintCounts, LLC	
Telencomm	
CODACO ELECTRONIC s.r.o.	
Digital Ally, Inc.	
Dongju Informations & Communications Co., Ltd.	
EXP COMPUTER, INC.	
Winegard Company	
EITO ELECTRONICS CO., LTD.	
BODET	
Sansonic Electronics USA	
LANACCESS TELECOM S.A.	
Verismo Networks Inc	
Alpinion Medical Systems	
Hon Hai Precision Ind. Co., Ltd.	
Digifriends Co. Ltd	
Ametek Power Instruments	
LeddarTech Inc.	
ING. GIORDANO ELETTRONICA	
Lucid Voice Ltd.	
Information  System Research Institute,Inc.	
LEIFHEIT AG	
Comtrol Europe, Ltd.	
AMAZING CONTROLS! INC.	
REGENT ELECTRONICS CORP.	
Artec Design	
Hunan Fenghui Yinjia Science And Technology Co.,Ltd	
II-VI Incorporated	
Shenzhen Safe vision Technology Co.,LTD	
HAL COMPUTER SYSTEMS INC.	
shenzhen eyunmei technology co,.ltd	
Sonance	
Dataupia Corporation	
Quirky, Inc.	
Lynx Studio Technology, Inc.	
Emergent Vision Technologies Inc.	
Xiamen DNAKE Technology Co.,Ltd	
DSP SOLUTIONS, INC.	
GRE AMERICA, INC.	
OOO InProMedia	
Vixen Co., Ltd.	
Genetel Systems Inc.	
Covergence Inc.	
INIT GmbH	
SOCKET COMMUNICATIONS, INC.	
PCTEL, Inc.	
ALS  & TEC Ltd.	
FeiTian United (Beijing) System Technology Co., Ltd.	
Greenwald Industries	
ZAC	
UltraClenz, LLC	
Mindray DS USA, Inc.	
Valemount Networks Corporation	
Husqvarna AB	
Eunicorn	
IWILL CORPORATION	
SMT&C Co., Ltd.	
High Technology Ltd	
Huaqin Telecom Technology Co.,Ltd	
GAIO TECHNOLOGY	
TPS	
SMP	
ShenZhen Zhengjili Electronics Co., LTD	
FUSION Electronics Ltd	
ABEKAS VIDEO SYSTEM	
Ellion Digital Inc.	
Tsann Kuen China (Shanghai)Enterprise Co., Ltd. IT Group	
ITFOR Inc.	
SOUND4	
Albis Technologies AG	
NovaComm Technologies Inc.	
ShenZhen Telacom Science&Technology Co., Ltd	
QING DAO HAIER TELECOM CO.,LTD.	
Burdick, a Quinton Compny	
Parking BOXX Inc.	
Bematech International Corp.	
ALTOS C&C	
8 Ways Technology Corp.	
LzLabs GmbH	
citygrow technology co., ltd	
INNO S	
The Crypto Group	
Ping Communication	
Best Buy Corporation	
OPUS SYSTEMS	
Digital Voice Systems, Inc.	
Niko NV	
Hyundai Telecom	
TKH Security Solutions USA	
Hanson Research Corporation	
Beijing Winicssec Technologies Co., Ltd.	
Halo Monitoring, Inc.	
Pivotal Systems Corporation	
Brain Boxes Limited	
V2COM PARTICIPACOES S.A.	
CreNova Multimedia Co., Ltd	
Power Standards Lab	
SysMik GmbH Dresden	
PLX Technology	
DishTV NZ Ltd	
LEMCOM SYSTEMS, INC.	
GridIron Systems, Inc.	
Novus Produtos Eletronicos Ltda	
Imaging Solutions Group	
KENDALL SQUARE RESEARCH CORP.	
Sagemcom Broadband SAS	
Astek Corporation	
Vertex Link Corporation	
Eaton Corp. Electrical Group Data Center Solutions - Pulizzi	
Steag ETA-Optik	
Eno Inc.	
TAMIO, INC	
Any Use	
RATIONAL	
Leaf Imaging Ltd.	
ERLPhase Power Technologies Ltd.	
CONRAD CORP.	
AnaCise Testnology Pte Ltd	
Time Domain	
SHENZHEN DVBWORLD TECHNOLOGY CO., LTD.	
Klas Ltd	
Invacom Ltd	
Coder Electronics Corporation	
Convergenet Technologies	
Chiron Technology Ltd	
COMAG Handels AG	
En-Vision America, Inc.	
Texcel Technology PLC	
DATTUS Inc	
AFE COMPUTERS LTD.	
Proview Eletrônica do Brasil LTDA	
ShenZhen Cando Electronics Co.,Ltd	
Micronik Multimedia	
PYRAMID TECHNOLOGY CORP.	
Newport Networks	
X2gen Digital Corp. Ltd	
IP-NET LLC	
ASTON France	
Ayecka Communication Systems LTD	
LVX Western	
WFE TECHNOLOGY CORP.	
CHANG TSENG TECHNOLOGY CO., LTD	
Wytek	
NJK TECHNO CO.	
Varex Imaging Deutschland AG	
SynapSense Corporation	
NISSHIN ELECTRIC CO., LTD.	
testo Instruments (Shenzhen) Co., Ltd.	
Hangzhou Lancable Technology Co.,Ltd	
KOFAX IMAGE PRODUCTS	
Macey Enterprises	
Retail Innovation HTT AB	
APRESIA Systems Ltd	
Pronto Networks Inc	
PORTWELL, INC.	
Woxu Wireless Co., Ltd	
Uni-Link Technology Co., Ltd.	
Action Digital Inc.	
TRILOBIT LTDA.	
Hewlett Packard	
ADS Technologies, Inc	
Tactel AB	
FIBERMUX	
Otsuka Electronics Co., Ltd.	
Inpeco SA	
30805	
ASAHIKASEI TECHNOSYSTEM CO.,LTD.	
EUKREA ELECTROMATIQUE SARL	
Crypto S.A.	
DUERR DENTAL AG	
Low Tech Solutions	
Vity	
Communication Weaver Co.,Ltd.	
Cambridge Silicon Radio	
Reach Technology Inc.	
Biodata Ltd	
TECHNOLOGY WORKS, INC.	
Shinco Electronics Group Co.,Ltd	
Domo Ltd	
Dowkey Microwave	
I-TEC Co., Ltd.	
CORAL NETWORK CORPORATION	
QoStek Corporation	
NEXCOMM SYSTEMS, INC.	
Zenterio AB	
Racktivity	
LECTRA SYSTEMES SA	
Simet	
SeorimTechnology Co.,Ltd.	
TOYO MEDIC CO.,LTD.	
Group 4 Technology Ltd	
Shanghai Nanchao Information Technology	
Tecobest Technology Limited	
Hansung Electronics Co. LTD	
Foxboro Eckardt Development GmbH	
NL Ministry of Defense	
ESPOD Ltd.	
SuperVision	
Cross Point BV	
Quake Technologies	
2wcom Systems GmbH	
Shannon Systems	
TwinMOS Technologies Inc.	
Bitrage Inc.	
OURA Health Oy	
Topcon Electronics GmbH & Co. KG	
SENSUS	
dotRocket, Inc.	
AGFA NDT INC.	
Jiangxi Gosun Guard Security Co.,Ltd	
Trend Communications, Ltd.	
Shenzhen Smarteye Digital Electronics Co., Ltd	
Simple Audio Ltd	
ELITE OPTOELECTRONIC(ASIA)CO.,LTD	
Smobile Co., Ltd.	
Starcor Beijing Co.,Limited	
COmputime Ltd.	
Nature Worldwide Technology Corp.	
ICPDAS Co.,LTD	
Axona Limited	
Vidient Systems, Inc.	
IPS d.o.o.	
CHAUVIN ARNOUX	
Thomas Instrumentation, Inc	
NIHON MECHATRONICS CO.,LTD.	
Efore Oyj   (Plc)	
ALCATEL TAISEL	
Movita Technologies, Inc.	
MEL Co.,Ltd.	
NORTHDATA Co., Ltd.	
AlphaTech PLC Int’l Co., Ltd.	
Minsung Electronics	
Liteon, Mobile Media Solution SBU	
Wirelink Co., Ltd.	
KISAN TELECOM CO., LTD.	
DSL Partner AS	
KZ Broadband Technologies, Ltd.	
EMPORIA TELECOM Produktions- und VertriebsgesmbH & Co KG	
WhizNets Inc.	
CRISTIE ELECTRONICS LTD.	
Mobile Create Co.,Ltd.	
Camille Bauer	
Inhand Electronics, Inc.	
Triz Communications	
EDT	
Siemens Healthcare Diagnostics Manufacturing Ltd	
Probits Co., LTD.	
Toyoshima Electric Technoeogy(Suzhou) Co.,Ltd.	
Accense Technology, Inc.	
XATA	
TELLESCOM INDUSTRIA E COMERCIO EM TELECOMUNICACAO	
UNIK C&C Co.,Ltd.	
Microtechno Corporation	
INFORMATION TECHNOLOGY LIMITED	
FOUNTAIN TECHNOLOGIES, INC.	
ImTech Technologies LLC,	
HWA YAO TECHNOLOGIES CO., LTD	
gemalto e-Payment	
DATALUX CORP.	
Korea Network Systems	
InteliCloud Technology Inc.	
SynTrust Tech International Ltd.	
TDSi	
Ocular Networks	
Axiowave Networks, Inc.	
ZHEJIANG BOXSAM ELECTRONIC CO.,LTD	
Beijing Cyber Cloud Technology Co. ,Ltd.	
SRC Computers, LLC	
Iomega Corporation	
Cobalt Digital, Inc.	
Protechna Herbst GmbH & Co. KG	
IT Watchdogs, Inc	
Yi-Qing CO., LTD	
DIGITAL PRODUCTS, INC.	
RLH INDUSTRIES,INC.	
Narad Networks Inc	
Hills Industries Limited	
Tivella Inc.	
VS Vision Systems GmbH	
PATECH	
Cypress Solutions Inc	
Space Monkey, Inc.	
ACTEON Group	
Visionary Solutions, Inc.	
LOCAMATION B.V.	
BEST POWER TECHNOLOGY, INC.	
Zero1.tv GmbH	
Guangzhou Shiyuan Electronics Co., Ltd.	
ASSA ABLOY AB	
VELUX	
Tuttnaer LTD	
Cybertelbridge co.,ltd	
NextNet Wireless, Inc.	
Plexus Manufacturing Sdn Bhd	
Turkcell Teknoloji	
SANKO ELECTRIC CO,.LTD	
Vers Inc	
ALAMAR ELECTRONICS	
Petra Systems	
Alstom Strongwish (Shenzhen) Co., Ltd.	
Safety Vision	
King Young Technology Co. Ltd.	
Masimo Corporation	
IsaacLandKorea Co., Ltd,	
Ericsson	
Terrasat Communications, Inc.	
GAMBIT COMPUTER COMMUNICATIONS	
GuangZhou AnJuBao Co., Ltd	
In-Tech Electronics Limited	
Fresnel Wireless Systems	
Ateliers R. LAUMONIER	
Shenzhen Atsmart Technology Co.,Ltd.	
BELL ATLANTIC INTEGRATED SYST.	
PRO CO SOUND INC	
Safetran Systems Corp	
S-TEC electronics AG	
Amtek system co.,LTD.	
SBN TECH Co.,Ltd.	
EdgePoint Networks, Inc.	
Viscount Systems Inc.	
Condalo GmbH	
EMKO ELEKTRONIK SAN VE TIC AS	
Hanbit Electronics Co., Ltd.	
STANDARD MICROSYSTEMS CORP.	
ExPet Technologies, Inc	
Onset Computer Corporation	
Neighbor World Co., Ltd.	
Musilab Electronics (DongGuan)Co.,Ltd.	
PHYTRONIX Co.,Ltd.	
iQuest (NZ) Ltd	
ICOP Digital	
Techno-Holon Corporation	
Kingwave Technology Co., Ltd.	
OXFORD INSTRUMENTS	
Neat Electronics	
CONGRUENCY, LTD.	
